translation,modern_translation,bleu_score,bleurt_score,bert_score
不 贤 的 人 就 算 有 这 些 东 西 ，,'不 贤 的 人 也 可 以 做 这 种 事 的 ，',3.191385619211647e-78,0.5856292843818665,0.7544499039649963
不 贤 的 人 就 算 有 这 些 东 西 ， 也 不 能 够 快 乐 的 。,'不 贤 能 够 做 这 种 事 的 人 ， 不 会 快 乐 的 。',3.299089013558068e-78,0.4819693565368652,0.7926005125045776
也 不 能 够 快 乐 的 。,'不 能 够 快 乐 的 。',0.5329462628216854,0.8362354040145874,0.8555824160575867
《 诗 经 》 说 ：,'《 诗 经 》 说 ：',0.5081327481546147,0.9597659111022948,0.9028645157814026
《 诗 经 》 说 ： 开 始 规 划 造 灵 台 ，,'《 诗 经 》 说 ： 开 始 灵 台 ，',0.4808032462851158,0.4477621912956238,0.8691881895065308
《 诗 经 》 说 ： 开 始 规 划 造 灵 台 ， 仔 细 营 造 巧 安 排 。,'《 诗 经 》 表 示 ： 经,8.336973900764521e-79,0.2179045975208282,0.6421650052070618
开 始 规 划 造 灵 台 ，,'从 开 始 规 划 灵 台 ，',0.4111336169005197,0.6661754250526428,0.8127121925354004
开 始 规 划 造 灵 台 ， 仔 细 营 造 巧 安 排 。,'从 开 始 崇 祯 ， 从 那 开 始 建 立 ，',4.410111565907301e-155,0.2502484023571014,0.6085785031318665
开 始 规 划 造 灵 台 ， 仔 细 营 造 巧 安 排 。 天 下 百 姓 都 来 干 ，,'灵 台 是 经 始 的 ， 经 受 丧 亲 爱 的 ， 庶 民 一 面 猛 攻 他 ，',1.0862663708453601e-231,0.1911967992782592,0.6064481735229492
仔 细 营 造 巧 安 排 。,'准 备 行 兵 ，',0.0,0.2031111419200897,0.5826824307441711
仔 细 营 造 巧 安 排 。 天 下 百 姓 都 来 干 ，,'准 备 战 争 ， 百 姓 一 起 攻 击 他 ，',4.410111565907301e-155,0.3277328610420227,0.6049953699111938
仔 细 营 造 巧 安 排 。 天 下 百 姓 都 来 干 ， 几 天 建 成 速 度 快 。,'准 备 好 营 充 沛 的 ， 百 姓 一 日 都 会 攻 击 它 ， 不 会 有 日 能 营 造 成 如 此 。',5.4052429289534965e-155,0.29011070728302,0.5971933603286743
天 下 百 姓 都 来 干 ，,'庶 民 一 起 攻 击 他 ，',0.0,0.2174663245677948,0.6345117092132568
天 下 百 姓 都 来 干 ， 几 天 建 成 速 度 快 。,'百 姓 一 起 攻 击 它 ， 不 怎 么 势 力 劲 势 势 力 。',1.0518351895246305e-231,0.2730448842048645,0.615725576877594
几 天 建 成 速 度 快 。,'不 如 日 出 来 ，',0.0,0.1579144895076751,0.5475185513496399
建 台 本 来 不 着 急 ，,'从 开 始 别 丧 惜 ，',0.0,0.4184645414352417,0.5668745636940002
建 台 本 来 不 着 急 ， 百 姓 起 劲 自 动 来 ，,'开 始 之 前 不 亲 近 ， 百 姓 的 子 弟 都 来 优 规 准 备 。',2.388207634960466e-78,0.3030775785446167,0.6263259053230286
百 姓 起 劲 自 动 来 ，,'百 姓 的 子 弟 都 来 侍 候 。',1.2183324802375696e-231,0.4082943797111511,0.6264092922210693
国 王 游 览 灵 园 中 ，,'王 国 在 灵 园 里 ，',6.684949609530091e-155,0.6748011112213135,0.7498953342437744
国 王 游 览 灵 园 中 ， 母 鹿 伏 在 深 草 丛 。,'国 王 在 灵 园 里 ， 麂 鹿 挟 住 ，',4.935165465362135e-155,0.4141310453414917,0.7804408073425293
国 王 游 览 灵 园 中 ， 母 鹿 伏 在 深 草 丛 。 母 鹿 肥 大 毛 色 润 ，,'王 国 在 灵 园 里 ， 麀 鹿 挟 住 ， 麀 鹿 濯 濯 ，',4.092374282972667e-155,0.2534733712673187,0.7209832072257996
母 鹿 伏 在 深 草 丛 。,'麀 鹿 总 伏 在 一 个 小 山 丘 ，',6.061838450024688e-155,0.4651868939399719,0.7365426421165466
母 鹿 伏 在 深 草 丛 。 母 鹿 肥 大 毛 色 润 ，,'麀 鹿 挟 住 ， 麀 鹿 挟 住 ，',7.399663116222943e-232,0.412994921207428,0.6165339350700378
母 鹿 伏 在 深 草 丛 。 母 鹿 肥 大 毛 色 润 ， 白 鸟 洁 净 羽 毛 丰 。,'麀 鹿 挟 住 ， 麀 鹿 挟 住 ， 白 鸟 鹤 鹤 。',1.6489927907458028e-78,0.2381683886051178,0.6577458381652832
母 鹿 肥 大 毛 色 润 ，,'麀 鹿 洗 洗 洗 ，',8.340761129864289e-232,0.1369185298681259,0.5854558944702148
母 鹿 肥 大 毛 色 润 ， 白 鸟 洁 净 羽 毛 丰 。,'麀 鹿 濯 濯 ， 白 鸟 鹤 鹤 。',2.1761999267756727e-78,0.2648099064826965,0.6619136929512024
白 鸟 洁 净 羽 毛 丰 。,'白 鸟 易 得 鹤 鹤 。',9.709385502639237e-232,0.3922322690486908,0.6737256646156311
国 王 游 览 到 灵 沼 ，,'王 国 在 灵 沼 池 边 ，',7.176381577237209e-155,0.5437827110290527,0.7207984328269958
国 王 游 览 到 灵 沼 ， 满 池 鱼 儿 欢 跳 跃 。,'周 武 王 在 灵 沼 池 中 ， 沼 鱼 跃 起 来 。',5.962644769161013e-155,0.465771734714508,0.7194692492485046
满 池 鱼 儿 欢 跳 跃 。,'把 牣 鱼 放 进 池 跃 跃 。',1.384292958842266e-231,0.5322592258453369,0.6706941723823547
周 文 王 用 老 百 姓 的 劳 力 来 修 建 高 台 深 池 ，,'文 王 将 使 用 百 姓 的 力 作 为 水 坑 ，',2.4988151086620086e-78,0.3334124088287353,0.7608488202095032
可 是 老 百 姓 非 常 高 兴 ，,'而 民 围 绕 着 这 个 城 下 ，',0.0,0.0506748557090759,0.570541501045227
可 是 老 百 姓 非 常 高 兴 ， 把 那 个 台 叫 做 灵 台 ，,'而 民 围 绕 着 那 池 边 ， 总 是 欢 愉 ， 叫 做 灵 台 ，',0.1507167625754107,0.4578039050102234,0.6992466449737549
可 是 老 百 姓 非 常 高 兴 ， 把 那 个 台 叫 做 灵 台 ， 把 那 个 池 叫 做 灵 沼 ，,'而 人 民 快 乐 ， 把 它 比 较 象 台 面 做 灵 台 ， 把 它 比 较 象 池 面 做 灵 沼,0.1925906712407352,0.5192044377326965,0.7208568453788757
把 那 个 台 叫 做 灵 台 ，,'把 它 叫 做 灵 台 ，',0.3089575775206541,0.7910348773002625,0.8310902118682861
把 那 个 台 叫 做 灵 台 ， 把 那 个 池 叫 做 灵 沼 ，,'把 它 叫 做 灵 台 ， 把 它 叫 做 灵 沼 ，',0.3995580083755955,0.7173625826835632,0.8569561243057251
把 那 个 台 叫 做 灵 台 ， 把 那 个 池 叫 做 灵 沼 ， 以 那 里 面 有 麋 鹿 鱼 鳖 等 珍 禽 异 兽 为 快 乐 。,'把 它 划 为 灵 台 ， 把 它 划 为 灵 沼 ， 快 乐 它 有 麋 鹿 、,0.1135649043162304,0.2892694771289825,0.7584031224250793
把 那 个 池 叫 做 灵 沼 ，,'把 那 个 池 叫 做 灵 沼 ，',0.7259795291154771,0.9381504058837892,0.9285560846328736
把 那 个 池 叫 做 灵 沼 ， 以 那 里 面 有 麋 鹿 鱼 鳖 等 珍 禽 异 兽 为 快 乐 。,'把 那 个 池 叫 做 灵 沼 ， 快 乐 它 有 麋 鹿 、 鱼 鳖 等 很 珍 禽 珠 宝 。',0.3868120206330671,0.5719555616378784,0.8413248062133789
以 那 里 面 有 麋 鹿 鱼 鳖 等 珍 禽 异 兽 为 快 乐 。,'快 乐 于 有 麋 鹿 、 鱼 鳖 等 异 兄 弟 。',3.7973777828134673e-78,0.4614025950431824,0.7356404066085815
古 代 的 君 王 与 民 同 乐 ，,'昔 代 的 君 王 与 百 姓 一 起 快 乐 ，',0.3026643726685863,0.7670737504959106,0.7957219481468201
古 代 的 君 王 与 民 同 乐 ， 所 以 能 真 正 快 乐 。,'昔 天 下 的 人 与 百 姓 相 互 亲 爱 ， 所 以 能 够 快 乐 的 。',0.1452867953235144,0.686954140663147,0.7597551941871643
所 以 能 真 正 快 乐 。,'所 以 能 够 快 乐 的 。',9.170599044431423e-155,0.7653213739395142,0.8026415109634399
《 汤 誓 》 说 ：,'汤 誓 曾 经 说 ：',1.384292958842266e-231,0.7456279397010803,0.7614400386810303
《 汤 誓 》 说 ： 你 这 太 阳 啊 ， 什 么 时 候 毁 灭 呢 ？,'汤 诗 说 ： 时 间 快 尘 侵 犯 您 宋 国 吗 ？',3.6951568549677833e-155,0.3397815227508545,0.6453681588172913
你 这 太 阳 啊 ， 什 么 时 候 毁 灭 呢 ？,'天 天 又 丧 爱 岂 有 呢 ？',6.034940380417626e-232,0.1988809704780578,0.6167228817939758
我 宁 肯 与 你 一 起 毁 灭 ！,'我 宁 可 偕 亡 一 个 姑 娘 ，',1.2183324802375696e-231,0.4383307099342346,0.6866952180862427
老 百 姓 恨 不 得 与 你 同 归 于 尽 ，,'百 姓 都 想 与 他 一 起 做 仗 兵 ，',1.0709749285266912e-231,0.4012559652328491,0.6944549083709717
老 百 姓 恨 不 得 与 你 同 归 于 尽 ， 即 使 你 有 高 太 深 池 、 珍 禽 异 兽 ，,'百 姓 想 要 与 他 们 一 起 停 执 在 台 ， 即 使 有 台 池 里 有 很 多 鸟 兽 ，',2.1032036171390718e-78,0.2917673587799072,0.7119633555412292
老 百 姓 恨 不 得 与 你 同 归 于 尽 ， 即 使 你 有 高 太 深 池 、 珍 禽 异 兽 ， 难 道 能 独 自 享 受 快 乐 吗 ？,'百 姓 都 想 与 你 同 样 停 执 在 台 ， 即 使 你 有 台 池 里 放 放 鸟 鸟 鸟 ， 怎 么 能 够,0.131759972944802,0.2799874544143677,0.708323061466217
即 使 你 有 高 太 深 池 、 珍 禽 异 兽 ，,'即 使 有 台 面 池 鸟 猫 ，',7.942428204384923e-232,0.3122219443321228,0.6795827150344849
即 使 你 有 高 太 深 池 、 珍 禽 异 兽 ， 难 道 能 独 自 享 受 快 乐 吗 ？,'即 使 有 台 岛 的 鸟 兽 ， 怎 么 能 够 孤 善 归 狄 执 尊 呢 ？',4.072673884247014e-155,0.3874744176864624,0.6877697110176086
难 道 能 独 自 享 受 快 乐 吗 ？,'怎 么 能 够 独 自 做 哪 种 东 西 呢 ？',5.554837769749797e-155,0.3706045746803283,0.721563994884491
邹 国 与 鲁 国 交 战 。,'邹 国 与 鲁 国 害 怕 彼 人 又 害 怕 彼 人 ，',0.164519293999331,0.5194270610809326,0.7349733710289001
邹 穆 公 对 孟 子 说 ：,'穆 公 问 道 ：',6.686350417856737e-232,0.4891903400421142,0.7459508776664734
邹 穆 公 对 孟 子 说 ： 我 的 官 吏 死 了 三 十 三 个 ，,'穆 公 问 道 ： 我 的 官 吏 死 了 三 十 三 个 ，',0.552875777142918,0.6822741031646729,0.8894962072372437
邹 穆 公 对 孟 子 说 ： 我 的 官 吏 死 了 三 十 三 个 ， 百 姓 却 没 有 一 个 为 他 们 而 牺 牲 的 。,'穆 公 问 道 ： 我 的 官 吏 死 了 三 十 三 个 ， 但 是 人 民 却 不 会 害 死 他 们 。',0.3495135709447159,0.5847899317741394,0.8325047492980957
我 的 官 吏 死 了 三 十 三 个 ，,'我 的 官 吏 死 了 三 十 三 个 ，',0.7860753021519787,0.9269207119941713,0.9351427555084229
我 的 官 吏 死 了 三 十 三 个 ， 百 姓 却 没 有 一 个 为 他 们 而 牺 牲 的 。,'我 的 官 吏 死 了 三 十 三 个 ， 而 人 民 却 不 会 害 死 他 们 。',0.383274556303106,0.6402333974838257,0.8420010209083557
百 姓 却 没 有 一 个 为 他 们 而 牺 牲 的 。,'而 民 却 不 会 受 伤 死 了 。',6.213854539426459e-232,0.3699014484882355,0.6631801128387451
杀 他 们 吧 ，,'杀 他 们 ，',7.422680762211792e-155,0.8072354793548584,0.7999546527862549
杀 他 们 吧 ， 杀 不 了 那 么 多 ；,'杀 他 们 ， 那 倒 是 不 会 胜 胜 过 杀 他 们 ；',2.9857029691673486e-78,0.3978791832923889,0.7096863985061646
杀 不 了 那 么 多 ；,'就 算 不 能 胜 诛 ；',1.1200407237786665e-231,0.4492130279541015,0.6093804836273193
不 杀 他 们 吧 ，,'不 杀 ，',5.092529201164552e-232,0.4788975715637207,0.6999572515487671
不 杀 他 们 吧 ， 又 实 在 恨 他 们 眼 睁 睁 地 看 着 长 官 被 杀 而 不 去 营 救 。,'不 杀 他 ， 那 么 看 待 他 的 长 官 上 面 却 不 救 他 ，',4.449030434837481e-155,0.3232370615005493,0.6974408626556396
不 杀 他 们 吧 ， 又 实 在 恨 他 们 眼 睁 睁 地 看 着 长 官 被 杀 而 不 去 营 救 。 到 底 怎 么 办 才 好 呢 ？,'不 杀 他 ， 那 倒 是 看 待 长 官 上 届 的 死 亲 而 不 挽 救 ， 这 就 是 怎 么 办 才 呢 ？',0.1001109722841722,0.4991574883460998,0.7358178496360779
又 实 在 恨 他 们 眼 睁 睁 地 看 着 长 官 被 杀 而 不 去 营 救 。,'就 算 是 看 待 长 官 即 尸 而 不 救 他 ，',4.436271348051733e-155,0.4535098671913147,0.6780270934104919
又 实 在 恨 他 们 眼 睁 睁 地 看 着 长 官 被 杀 而 不 去 营 救 。 到 底 怎 么 办 才 好 呢 ？,'那 么 看 待 他 们 长 辈 的 死 亲 而 不 救 他 们 ， 这 种 情 况 怎 么 可 以 劝 励 他 们 呢 ？',6.321669576852807e-155,0.3963966965675354,0.6667231917381287
到 底 怎 么 办 才 好 呢 ？,'这 就 是 最 大 的 好 办 法 吗 ？',1.1896457329133973e-231,0.5600742697715759,0.6190653443336487
孟 子 回 答 说 ：,'孟 子 回 答 说 ：',0.5081327481546147,0.9836161732673644,0.9028817415237428
孟 子 回 答 说 ： 灾 荒 年 岁 ，,'孟 子 回 答 道 ： 灾 荒 年 岁 ，',0.46924700641056,0.8521125912666321,0.9142979383468628
孟 子 回 答 说 ： 灾 荒 年 岁 ， 年 老 体 弱 的 弃 尸 于 山 沟 ，,'孟 子 回 答 道 ： 灾 荒 年 年 ， 国 君 的 人 民 老 弱 借 用 沟 壑 ，',0.1740438577488909,0.3427527546882629,0.7745496034622192
灾 荒 年 岁 ，,'灾 荒 年 年 伐 ，',7.57965434483665e-155,0.5663506388664246,0.7614401578903198
灾 荒 年 岁 ， 年 老 体 弱 的 弃 尸 于 山 沟 ，,'灾 荒 年 年 坏 年 ， 国 家 的 老 百 姓 沿 着 河 岸 边 借 沟 壑 寻 废 处 ，',4.902401913312598e-155,0.3787142634391784,0.6621599793434143
灾 荒 年 岁 ， 年 老 体 弱 的 弃 尸 于 山 沟 ， 年 轻 力 壮 的 四 处 逃 荒 ，,'灾 荒 年 年 轻 年 老 弱 的 时 候 ， 君 主 的 百 姓 总 是 沿 着 河 岸 岛 ��,7.282451846944074e-155,0.2184512019157409,0.6536495089530945
年 老 体 弱 的 弃 尸 于 山 沟 ，,'您 的 人 民 老 弱 借 交 通 路 岭 高 峰 ，',1.2395288183339461e-231,0.1766002029180526,0.5699636340141296
年 老 体 弱 的 弃 尸 于 山 沟 ， 年 轻 力 壮 的 四 处 逃 荒 ，,'您 的 百 姓 老 弱 借 你 把 他 们 挤 满 沟 壑 ， 年 轻 的 人 散 开 他 们 四 周 ，',2.1856718250793204e-78,0.3017857074737549,0.6435505747795105
年 老 体 弱 的 弃 尸 于 山 沟 ， 年 轻 力 壮 的 四 处 逃 荒 ， 差 不 多 有 上 千 人 吧 ；,'您 的 百 姓 老 弱 借 你 把 他 们 把 人 们 把 人 们 把 人 们 把 人 们 把 人 们,9.78285122003166e-232,0.0562383159995079,0.5346077680587769
年 轻 力 壮 的 四 处 逃 荒 ，,'年 轻 勇 者 散 开 四 面 ，',1.119309662072328e-231,0.3522631525993347,0.6391950249671936
年 轻 力 壮 的 四 处 逃 荒 ， 差 不 多 有 上 千 人 吧 ；,'年 轻 勇 者 逃 荒 野 而 充 全 四 周 ， 有 几 千 人 吧 ？',3.1882934872806465e-78,0.6318066120147705,0.724526584148407
差 不 多 有 上 千 人 吧 ；,'几 千 人 有 办 法 吗 ？',6.333134513676991e-155,0.5593357682228088,0.6759099960327148
而 您 的 粮 仓 里 堆 满 粮 食 ，,'而 你 做 的 仓 室 厨 厨 ，',1.0016022933125248e-231,0.2592893838882446,0.666471004486084
而 您 的 粮 仓 里 堆 满 粮 食 ， 货 库 里 装 满 财 宝 ，,'而 宋 国 的 �,7.408687442158376e-233,0.1202936619520187,0.5699377655982971
而 您 的 粮 仓 里 堆 满 粮 食 ， 货 库 里 装 满 财 宝 ， 官 吏 们 却 从 来 不 向 您 报 告 ，,'而 你 宋 国 的 仓 室 劳 耕 ， 货 库 充 足 ， 官 吏 不 把 信 任 的 信 息 告 诉 ，',2.736524880821341e-78,0.4932448267936706,0.7132366895675659
货 库 里 装 满 财 宝 ，,'国 库 装 满 ，',5.094696780347207e-155,0.3720470666885376,0.6956382393836975
货 库 里 装 满 财 宝 ， 官 吏 们 却 从 来 不 向 您 报 告 ，,'国 库 装 满 ， 官 吏 不 愿 意 受 邀 ，',2.3708863472827704e-78,0.4270641207695007,0.711589515209198
货 库 里 装 满 财 宝 ， 官 吏 们 却 从 来 不 向 您 报 告 ， 这 是 他 们 不 关 心 老 百 姓 并 且 还 残 害 老 百 姓 的 表 现 。,'充 够 财 库 ， 官 吏 不 愿 意 受 侵 犯 ， 是 因 为 是 上 税 辖 的 ， 而 下 面 剩 下 一 瓦 破 的 。',1.4238160411064497e-78,0.2956628203392029,0.6440340876579285
官 吏 们 却 从 来 不 向 您 报 告 ，,'官 吏 们 却 不 愿 意 受 邀 ，',3.2465087977690726e-78,0.5853685140609741,0.7379752993583679
官 吏 们 却 从 来 不 向 您 报 告 ， 这 是 他 们 不 关 心 老 百 姓 并 且 还 残 害 老 百 姓 的 表 现 。,'官 吏 们 不 愿 意 受 邀 ， 是 因 为 他 们 慢 慢 地 回 答 ， 而 剩 下 别 人 。',4.649107933611712e-155,0.2321961820125579,0.6618680953979492
这 是 他 们 不 关 心 老 百 姓 并 且 还 残 害 老 百 姓 的 表 现 。,'这 就 是 上 级 别 人 慢 慢 地 做 仓 仓 地 方 ，',6.2606279705214014e-232,0.1834955215454101,0.5826480388641357
曾 子 说 ：,'曾 子 说 ：',9.53091075863908e-155,0.9467304348945618,0.8375368714332581
曾 子 说 ： 小 心 啊 ， 小 心 啊 ！,'曾 子 说 ： 准 备 战 战 ！',2.8906895937801797e-78,0.3915283679962158,0.7298828363418579
小 心 啊 ， 小 心 啊 ！,'准 备 战 备 战 备 ！',0.0,0.389663815498352,0.6267757415771484
你 怎 样 对 待 别 人 ，,'几 么 怪 你 呢 ，',8.340761129864289e-232,0.2433822751045227,0.6102554798126221
你 怎 样 对 待 别 人 ， 别 人 也 会 怎 样 对 待 你 。,'是 不 得 以 您 为 仗 服 ， 是 不 得 以 您 为 仗 服 的 。',8.726094729337946e-232,0.564587414264679,0.6020267009735107
别 人 也 会 怎 样 对 待 你 。,'是 你 呢 。',2.8744291130001147e-232,0.1672147512435913,0.5727210640907288
现 在 就 是 老 百 姓 报 复 他 们 的 时 候 了 。,'现 在 的 人 民 却 能 够 反 对 待 他 们 的 政 治 ，',2.570061783884003e-78,0.3324712216854095,0.6740185618400574
您 不 要 归 罪 于 老 百 姓 吧 ！,'您 们 坚 守 正 道 ，',0.0,0.4026057720184326,0.5904967188835144
只 要 您 施 行 仁 政 ，,'您 在 治 理 国 家 的 时 候 要 行 贤 政 ，',1.2395288183339461e-231,0.6094833016395569,0.7035794258117676
只 要 您 施 行 仁 政 ， 老 百 姓 自 然 就 会 亲 近 他 们 的 领 导 人 ，,'如 果 君 主 做 的 政 体 制 是 仁 政 的 ， 那 里 的 百 姓 会 愿 意 坚 守 他 的 国 家 ，',5.588730969771522e-155,0.5366672873497009,0.7131283283233643
只 要 您 施 行 仁 政 ， 老 百 姓 自 然 就 会 亲 近 他 们 的 领 导 人 ， 肯 为 他 们 的 长 官 而 牺 牲 了 。,'如 果 君 主 善 政 ， 那 里 的 百 姓 会 愿 意 干 推 他 们 到 尊 敬 他 们 的 上 司 ， 他 们 的 长 官 会 灭 终 了 。',0.1525734061470164,0.5205097198486328,0.758803129196167
老 百 姓 自 然 就 会 亲 近 他 们 的 领 导 人 ，,'这 个 国 家 亲 近 他 们 的 上 帝 ，',0.2271571305570651,0.4459003806114197,0.6841028332710266
老 百 姓 自 然 就 会 亲 近 他 们 的 领 导 人 ， 肯 为 他 们 的 长 官 而 牺 牲 了 。,'这 个 国 家 护 着 自 己 的 上 司 ， 长 官 却 没 有 人 负 责 他 ， 他 却 又 要 死 了 。',4.839982994738828e-155,0.4110612273216247,0.6708490252494812
肯 为 他 们 的 长 官 而 牺 牲 了 。,'杀 掉 他 们 的 长 官 了 。',0.3347189874003768,0.5546084046363831,0.8017839193344116
孟 子 说 ：,'孟 子 说 ：',9.53091075863908e-155,0.9386155605316162,0.8628498911857605
孟 子 说 ： 改 变 同 样 类 型 的 田 土 ，,'孟 子 说 ： 改 变 农 田 粮 田 ，',0.2795537858242671,0.4716899991035461,0.7788330912590027
孟 子 说 ： 改 变 同 样 类 型 的 田 土 ， 减 少 税 收 ，,'孟 子 说 ： 改 变 田 土 壮 秄 ， 减 少 税 收 ，',0.4091738556837824,0.6021976470947266,0.8463308215141296
改 变 同 样 类 型 的 田 土 ，,'改 变 农 田 粮 仓 ，',8.676910262183261e-232,0.3716354370117187,0.6847882270812988
改 变 同 样 类 型 的 田 土 ， 减 少 税 收 ，,'改 变 田 土 壮 练 ， 减 少 税 收 ，',0.2936128643212287,0.5469929575920105,0.7922014594078064
改 变 同 样 类 型 的 田 土 ， 减 少 税 收 ， 就 可 以 使 人 民 富 裕 了 。,'改 变 农 田 块 轮 ， 减 少 税 收 ， 就 可 以 使 人 民 富 裕 。',0.5465346597881715,0.7379974722862244,0.8701494336128235
减 少 税 收 ，,'减 少 税 收 ，',6.86809206056511e-78,1.0005592107772827,0.8855516314506531
减 少 税 收 ， 就 可 以 使 人 民 富 裕 了 。,'减 少 税 收 ， 就 可 以 使 人 民 富 裕 。',0.7807675336587018,0.8958192467689514,0.936843752861023
就 可 以 使 人 民 富 裕 了 。,'人 民 可 以 使 他 们 富 裕 。',4.8564744698390705e-78,0.4901556968688965,0.805170476436615
饮 食 按 季 节 ，,'按 季 节 吃 东 西 ，',6.9681484127616906e-155,0.3671702742576599,0.7551177740097046
饮 食 按 季 节 ， 使 用 按 社 会 行 为 规 范 ，,'按 季 节 吃 的 ， 按 圣 礼 节 使 用 的 ，',6.5525087774089644e-155,0.6453445553779602,0.7031094431877136
饮 食 按 季 节 ， 使 用 按 社 会 行 为 规 范 ， 财 物 就 用 不 完 了 。,'吃 吃 很 慢 ， 使 用 很 宜 节 制 ， 财 物 很 有 用 呢 ， 这 就 不 算 是 有 价 值 的 。',3.0017785938095958e-78,0.2879683971405029,0.7018218636512756
使 用 按 社 会 行 为 规 范 ，,'用 以 执 行 礼 规 ，',8.676910262183261e-232,0.6208679676055908,0.6139830946922302
使 用 按 社 会 行 为 规 范 ， 财 物 就 用 不 完 了 。,'使 用 以 善 爱 ， 财 物 不 能 比 胜 贵 。',2.3874748846225148e-78,0.4342805743217468,0.6625784635543823
财 物 就 用 不 完 了 。,'财 物 也 不 能 胜 胜 用 。',1.384292958842266e-231,0.6511606574058533,0.7106859683990479
人 民 没 有 水 和 火 就 不 能 生 活 ，,'人 民 不 能 免 受 水 和 火 的 侵 犯 ，',3.908633169762327e-78,0.6143645644187927,0.753129780292511
人 民 没 有 水 和 火 就 不 能 生 活 ， 求 借 水 和 火 ，,'人 民 不 能 免 受 水 和 火 的 侵 犯 ， 求 借 水 和 火 ，',0.3527295712700594,0.665956437587738,0.8257360458374023
人 民 没 有 水 和 火 就 不 能 生 活 ， 求 借 水 和 火 ， 没 有 不 给 的 ，,'人 民 不 能 养 生 没 有 水 和 火 ， 求 借 水 和 火 ， 没 有 不 给 的 ，',0.6319430791985465,0.7323376536369324,0.8955233097076416
求 借 水 和 火 ，,'求 借 水 和 火 ，',0.5081327481546147,0.949328601360321,0.9088061451911926
求 借 水 和 火 ， 没 有 不 给 的 ，,'求 借 水 和 火 ， 没 有 不 给 的 ，',0.8070557274927982,0.9340969324111938,0.9394518733024596
求 借 水 和 火 ， 没 有 不 给 的 ， 因 为 相 当 充 足 。,'求 借 水 和 火 ， 没 有 不 给 的 ， 就 算 是 足 够 了 。',0.5520516129306315,0.8242436647415161,0.8388946056365967
没 有 不 给 的 ，,'没 有 不 给 的 ，',0.5081327481546147,0.9216644763946532,0.8979116082191467
